id;text;video;playlist;start;end;duration;split;prev_delta;post_delta
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_85;es importante aclarar que la producción estará sujeta a la cantidad del principio activo que se envíen desde rusia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;526.75;536.45;8.399.999.999.999.970;[('es importante aclarar que la producción estará sujeta', 526.75, 529.6), ('a la cantidad del principio activo que se envíen desde rusia.', 529.66, 536.45)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_94;"""¿por qué nos enojamos cuando tenemos hambre?"".";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;572.39;576.39;4.0;"[('""¿por qué nos enojamos cuando tenemos hambre?"".', 572.39, 576.39)]";18.500.000.000.000.200;10.299.999.999.999.700
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_107;por eso, se recomienda que cuando se tiene hambre, comamos un alimento alto en glucosa mientras encontramos una comida más sustanciosa.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;641.27;647.09;12.790.000.000.000.000;[('por eso, se recomienda que cuando se tiene hambre, comamos un alimento', 641.27, 644.21), ('alto en glucosa mientras encontramos una comida más sustanciosa.', 644.27, 647.09)];0.0599999999999454;11.539.999.999.999.900
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_109;hola, hoy vamos a hablar de películas lgbt, lesbiana, gay, bisexual y transexual.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;658.63;674.48;14.180.000.000.000.000;[('hola, hoy vamos a hablar de películas lgbt, lesbiana,', 658.63, 668.48), ('gay, bisexual y transexual.', 668.54, 674.48)];11.539.999.999.999.900;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_111;es una comunidad que se une y lucha para ser aceptados por como son, también buscan superar los prejuicios.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;674.54;681.69;7.870.000.000.000.000;[('es una comunidad que se une y lucha para ser aceptados por como son,', 674.54, 678.87), ('también buscan superar los prejuicios.', 679.03, 681.69)];0.0599999999999454;15.799.999.999.999.200
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_113;eligieron el mes de junio para homenajear este colectivo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;683.27;686.81;3.539.999.999.999.960;[('eligieron el mes de junio para homenajear este colectivo.', 683.27, 686.81)];15.799.999.999.999.200;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_114;¿por qué se eligió esta fecha?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;686.87;689.15;22.799.999.999.999.700;[('¿por qué se eligió esta fecha?', 686.87, 689.15)];0.0600000000000591;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_115;"el 23 de junio de 1969 la policía allanó un bar gay ""stonewall inn"" de nueva york, eeuu.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;689.21;697.06;10.479.999.999.999.900;"[('el 23 de junio de 1969 la policía allanó un bar gay ""stonewall inn""', 689.21, 694.63), ('de nueva york, eeuu.', 694.69, 697.06)]";0.0600000000000591;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_121;hoy les voy a recomendar películas relacionadas con ese tema.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;713.81;723.09;9.280.000.000.000.080;[('hoy les voy a recomendar películas relacionadas con ese tema.', 713.81, 723.09)];11.499.999.999.999.700;19.699.999.999.999.100
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_134;durante ese tiempo, ellas descubrirán el amor.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;806.03;808.57;25.400.000.000.000.700;[('durante ese tiempo, ellas descubrirán el amor.', 806.03, 808.57)];0.1599999999999681;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_135;"""moonlight"", tres segmentos, narra la infancia, adolescencia y adultez de chiron, un afroamericano que crece en un lugar deprimido y conflictivo, muestra las dificultades de chiron para relacionarse con las personas y cómo afrontar su homosexualidad.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;808.63;833.66;2.484.999.999.999.990;"[('""moonlight"", tres segmentos, narra la infancia, adolescencia', 808.63, 817.51), ('y adultez de chiron, un afroamericano que crece', 817.57, 823.18), ('en un lugar deprimido y conflictivo, muestra las dificultades de chiron', 823.24, 828.39), ('para relacionarse con las personas y cómo afrontar su homosexualidad.', 828.45, 833.66)]";0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_142;"""carol"", está ambientada en nueva york en los años 50.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;855.18;861.81;6.629.999.999.999.990;"[('""carol"", está ambientada en nueva york en los años 50.', 855.18, 861.81)]";1.0;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_146;"""plegarias para bobby"", un adolescente gay se suicida porque su madre, fanática de la religión, no lo acepta.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;881.78;899.69;19.039.999.999.999.900;"[('""plegarias para bobby"", un adolescente gay se suicida porque su madre,', 881.78, 893.54), ('fanática de la religión, no lo acepta.', 893.6, 899.69)]";1.240.000.000.000.000;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_148;luego del suicidio de su hijo, ella empieza a darse cuenta que es su culpa y empieza a ser defensora de los derechos de homosexuales.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;899.75;913.36;9.700.000.000.000.040;[('luego del suicidio de su hijo, ella empieza a darse cuenta', 899.75, 907.03), ('que es su culpa y empieza a ser defensora de los derechos de homosexuales.', 907.09, 913.36)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_150;esta película la recomiendo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;913.42;915.84;24.200.000.000.000.700;[('esta película la recomiendo.', 913.42, 915.84)];0.0599999999999454;0.1599999999999681
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_152;en el próximo programa vamos a tener una entrevista a alguien que está en otro país.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;922.78;929.63;7.860.000.000.000.010;[('en el próximo programa vamos a tener una entrevista', 922.78, 927.21), ('a alguien que está en otro país.', 927.27, 929.63)];13.899.999.999.999.800;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_154;nos vemos el próximo domingo. ¡chau!;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;929.69;933.12;342.999.999.999.995;[('nos vemos el próximo domingo. ¡chau!', 929.69, 933.12)];0.0600000000000591;19.700.000.000.000.200
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_155;"""fuente lsa para tu computadora"".";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;935.09;940.09;5.0;"[('""fuente lsa para tu computadora"".', 935.09, 940.09)]";19.700.000.000.000.200;19.399.999.999.999.400
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_293;"""día mundial contra el trabajo infantil"".";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1623.21;1627.24;4.029.999.999.999.970;"[('""día mundial contra el trabajo infantil"".', 1623.21, 1627.24)]";18.199.999.999.999.300;0.849999999999909
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_305;"desde ""cn sordos"" nos sumamos porque eliminar el trabajo infantil es una tarea de todos.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1677.6;1682.75;18.060.000.000.000.100;"[('desde ""cn sordos"" nos sumamos porque eliminar el trabajo infantil', 1677.6, 1681.39), ('es una tarea de todos.', 1681.45, 1682.75)]";0.0599999999999454;7.570.000.000.000.000
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_310;según informó el portal business insider, la persona interesada tiene que pasar un proceso de selección exigente que es unas 74 veces más difícil que entrar en la universidad de harvard, en estados unidos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1785.51;1810.3;26.850.000.000.000.100;[('según informó el portal business insider, la persona interesada tiene que pasar', 1785.51, 1794.18), ('un proceso de selección exigente que es unas 74 veces más difícil', 1794.24, 1800.33), ('que entrar en la universidad de harvard, en estados unidos.', 1800.39, 1810.3)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_313;la nasa selecciona una nueva promoción de astronautas cada 2 años.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1810.36;1818.63;827.000.000.000.021;[('la nasa selecciona una nueva promoción de astronautas cada 2 años.', 1810.36, 1818.63)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_314;en 2019, sólo 11 consiguieron entrar de los más de 18.000 aspirantes.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1818.69;1827.69;9.0;[('en 2019, sólo 11 consiguieron entrar de los más de 18.000 aspirantes.', 1818.69, 1827.69)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_315;pero lo más interesante es saber cuál es su sueldo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1827.75;1835.06;7.309.999.999.999.940;[('pero lo más interesante es saber cuál es su sueldo.', 1827.75, 1835.06)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_322;un fuerte estruendo alertó a los habitantes de la ciudad de puebla, en el centro de méxico, la tarde del pasado sábado 29 de mayo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1883.75;1897.51;103.599.999.999.999;[('un fuerte estruendo alertó a los habitantes de la ciudad de puebla,', 1883.75, 1889.87), ('en el centro de méxico, la tarde del pasado sábado 29 de mayo.', 1890.03, 1897.51)];30.299.999.999.999.700;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_324;la sorpresa de los vecinos fue enorme al darse cuenta de que la razón del estrepitoso sonido era que la tierra se estaba hundiendo, literalmente.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1897.57;1904.72;7.880.000.000.000.100;[('la sorpresa de los vecinos fue enorme al darse cuenta de que la razón', 1897.57, 1901.81), ('del estrepitoso sonido era que la tierra se estaba hundiendo, literalmente.', 1901.87, 1904.72)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_326;desde entonces hasta ahora, lo que comenzó como un agujero de 5 metros de diámetro se convirtió en un agujero enorme de 80 metros, con una profundidad de 20.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1904.78;1915.57;13.490.000.000.000.000;[('desde entonces hasta ahora, lo que comenzó como un agujero de 5 metros de diámetro', 1904.78, 1908.42), ('se convirtió en un agujero enorme de 80 metros, con una profundidad de 20.', 1908.48, 1915.57)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_328;"su tamaño sigue aumentando rápidamente con las horas y amenaza con ""tragarse"" a una casa cercana que ya fue evacuada por las autoridades.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1915.63;1937.21;15.819.999.999.999.900;"[('su tamaño sigue aumentando rápidamente con las horas y amenaza con ""tragarse""', 1915.63, 1925.48), ('a una casa cercana que ya fue evacuada por las autoridades.', 1925.54, 1937.21)]";0.0600000000001728;2.539.999.999.999.960
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021_335;asegura lydia: “así que empecé a manejar en silencio”.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-13062021;resumen_semanal;1968.66;1972.45;3.789.999.999.999.960;[('asegura lydia: “así que empecé a manejar en silencio”.', 1968.66, 1972.45)];0.0600000000001728;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_17;la vacuna contra el coronavirus de pfizer tiene una eficacia superior al 90% en la prevención en niños de entre 5 y 11 años, afirmó la compañía en el documento que entregó a la fda, administración de alimentos y medicamentos de estados unidos.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;109.09;144.78;3.562.999.999.999.990;[('la vacuna contra el coronavirus de pfizer tiene una eficacia superior al 90%', 109.09, 118.42), ('en la prevención en niños de entre 5 y 11 años, afirmó la compañía en el documento', 118.47999999999999, 129.06), ('que entregó a la fda, administración de alimentos y medicamentos', 129.12, 140.15), ('de estados unidos.', 140.21, 144.78)];3.25;0.0600000000000022
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_21;el análisis se basó en unos 2.250 participantes y la mayoría de los casos positivos se produjeron cuando la variante delta del coronavirus era dominante en estados unidos.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;144.84;169.3;2.400.999.999.999.990;[('el análisis se basó en unos 2.250 participantes y la mayoría de los casos', 144.84, 155.54), ('positivos se produjeron cuando la variante delta del coronavirus era dominante', 155.6, 165.6), ('en estados unidos.', 165.66, 169.3)];0.0600000000000022;0.0600000000000022
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_24;"además, la compañía informó que ""no hubo casos de covid-19 grave ni de síndrome inflamatorio multisistémico en niños (mis-c), una afección postviral grave"".";noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;169.36;202.06;35.339.999.999.999.900;"[('además, la compañía informó que ""no hubo casos de covid-19 grave', 169.36, 179.03), ('ni de síndrome inflamatorio multisistémico en niños (mis-c),', 179.09, 190.3), ('una afección postviral grave"".', 190.36, 202.06)]";0.0600000000000022;0.0600000000000022
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_27;"en relación a la seguridad indicó que ""no hubo casos de miocarditis o pericarditis, inflamación del corazón o alrededor del corazón, pero no hay suficientes voluntarios en el estudio para poder detectar efectos secundarios muy raros, y se cree que los adolescentes varones son un grupo de mayor riesgo"".";noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;202.12;244.6;36.97;"[('en relación a la seguridad indicó que ""no hubo casos de miocarditis', 202.12, 216.09), ('o pericarditis, inflamación del corazón o alrededor del corazón,', 216.15, 229.12), ('pero no hay suficientes voluntarios en el estudio para poder detectar', 229.18, 235.12), ('efectos secundarios muy raros, y se cree que los adolescentes varones son un grupo', 235.18, 241.6), ('de mayor riesgo"".', 241.66, 244.6)]";0.0600000000000022;0.0600000000000022
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_32;es la primera vez que pfizer brinda datos públicos de una estimación de la eficacia de su vacuna contra el coronavirus en niños pequeños;;;;;;;;
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_44;también a la asesora sorda del museo, romina galán, a la intérprete mariana quintela, y al director del museo juan ignacio muñoz.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;790.69;806.45;1.242.999.999.999.990;[('también a la asesora sorda del museo, romina galán,', 790.69, 797.21), ('a la intérprete mariana quintela, y al director del museo juan ignacio muñoz.', 797.27, 806.45)];0.0600000000000591;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_46;ojalá este grupo continue ya que ellos buscan que la comunidad sorda se acerque para aprender del ejemplo de terry.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;806.51;816.15;11.849.999.999.999.900;[('ojalá este grupo continue ya que ellos buscan que la comunidad sorda', 806.51, 812.42), ('se acerque para aprender del ejemplo de terry.', 812.48, 816.15)];0.0599999999999454;6.930.000.000.000.000
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_52;la falta de información por parte de los profesionales médicos, sobre todo cuando estos cumplen roles de funcionarios y docentes en lugares estratégicos para la comunidad, asociada a comunicadores poco ilustrados, es absolutamente perjudicial no solo para las personas sordas sino para la sociedad toda.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;919.06;956.0;33.820.000.000.000.100;[('la falta de información por parte de los profesionales médicos,', 919.06, 924.57), ('sobre todo cuando estos cumplen roles de funcionarios y docentes en lugares', 924.63, 935.6), ('estratégicos para la comunidad, asociada a comunicadores poco ilustrados,', 935.66, 947.36), ('es absolutamente perjudicial no solo para las personas sordas', 947.42, 951.06), ('sino para la sociedad toda.', 951.12, 956.0)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_57;lo que veremos en este video es una falta de respeto a sus derechos humanos por los que tanto se lucha día a día.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;956.06;970.6;15.450.000.000.000.000;[('lo que veremos en este video es una falta de respeto a sus derechos humanos', 956.06, 964.15), ('por los que tanto se lucha día a día.', 964.21, 970.6)];0.0599999999999454;242.999.999.999.995
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_70;porque los expusieron a una privación lingüística.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1037.36;1043.39;60.300.000.000.002;[('porque los expusieron a una privación lingüística.', 1037.36, 1043.39)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_71;no les dieron la posibilidad de hablar en su lengua.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1043.45;1047.24;3.789.999.999.999.960;[('no les dieron la posibilidad de hablar en su lengua.', 1043.45, 1047.24)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_79;mukbangers, usuarios que se graban comiendo y luego lo comparten en las redes sociales.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1110.33;1125.87;17.420.000.000.000.000;[('mukbangers, usuarios que se graban comiendo y luego lo comparten', 1110.33, 1123.72), ('en las redes sociales.', 1123.78, 1125.87)];3.789.999.999.999.960;0.1600000000000818
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_81;la tendencia nació en corea del sur y de a poco se expandió al mundo, con millones de seguidores y un único propósito, mostrarse ingiriendo grandes cantidades de comida.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1126.03;1144.42;17.730.000.000.000.000;[('la tendencia nació en corea del sur y de a poco se expandió al mundo,', 1126.03, 1130.06), ('con millones de seguidores y un único propósito,', 1130.12, 1136.33), ('mostrarse ingiriendo grandes cantidades de comida.', 1136.39, 1144.42)];0.1600000000000818;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_84;además de la cuestión visual, uno de los aspectos fundamentales de los mukbangs es el sonido con el que son grabados.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1144.48;1154.63;11.009.999.999.999.900;[('además de la cuestión visual, uno de los aspectos fundamentales', 1144.48, 1150.15), ('de los mukbangs es el sonido con el que son grabados.', 1150.21, 1154.63)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_91;guau, impresionante. ¿a uds que les pareció?;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1273.45;1277.84;4.389.999.999.999.870;[('guau, impresionante. ¿a uds que les pareció?', 1273.45, 1277.84)];8.994.000.000.000.000;0.1600000000000818
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_92;¿divertido o desagradable?. dejen sus comentarios.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1278.0;1284.27;6.269.999.999.999.980;[('¿divertido o desagradable?. dejen sus comentarios.', 1278.0, 1284.27)];0.1600000000000818;10.602.999.999.999.900
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_93;tras las elecciones legislativas del sábado pasado en islandia se creía que finalmente este sería el primer país de europa en llegar al récord con mayoría de bancas femeninas, 33 de las 63 bancas totales.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1390.3;1412.06;17.960.000.000.000.000;[('tras las elecciones legislativas del sábado pasado en islandia', 1390.3, 1393.84), ('se creía que finalmente este sería el primer país de europa en llegar', 1394.0, 1401.84), ('al récord con mayoría de bancas femeninas, 33 de las 63 bancas totales.', 1402.0, 1412.06)];10.602.999.999.999.900;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_96;sin embargo, se llevó a cabo un segundo recuento por la estrecha diferencia de votos, proceso con el cual se confirmó que finalmente solo 30 escaños serán ocupados por mujeres.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1412.12;1423.27;12.150.000.000.000.000;[('sin embargo, se llevó a cabo un segundo recuento por la estrecha diferencia', 1412.12, 1416.48), ('de votos, proceso con el cual se confirmó que finalmente solo 30 escaños', 1416.54, 1420.57), ('serán ocupados por mujeres.', 1420.63, 1423.27)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_99;de todas maneras el país nordico sigue estando por arriba con el 47, 6 % de su vecino suecia, 47%, en cuanto a la participación femenina pasando de 24 a 30 las bancas reservadas para este género, en tercer lugar se encuentra finlandia con el 46%.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1423.33;1448.63;3.342.000.000.000.000;[('de todas maneras el país nordico sigue estando por arriba con el 47, 6 %', 1423.33, 1428.48), ('de su vecino suecia, 47%, en cuanto a la participación femenina', 1428.54, 1436.84), ('pasando de 24 a 30 las bancas reservadas para este género,', 1437.0, 1441.09), ('en tercer lugar se encuentra finlandia con el 46%.', 1441.15, 1448.63)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_105;mientras que méxico y emiratos árabes unidos tienen un parlamento dividido con el 50% de hombres y 50% mujeres.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1474.84;1491.3;22.450.000.000.000.000;[('mientras que méxico y emiratos árabes unidos', 1474.84, 1484.84), ('tienen un parlamento dividido con el 50% de hombres y 50% mujeres.', 1485.0, 1491.3)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_107;islandia es una isla ubicada en el atlantico norte con 370.000 habitantes, un país pionero en la lucha feminista y el primero en elegir democraticamente a una mujer como jefa de estado en 1980;;;;;;;;
noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021_112;con un total de 37 escaños la alianza izquierda-derecha se afirma en el poder para gobernar durante los próximos cuatro años.;noticias-en-lengua-de-senas-argentina-lsa-resumen-semanal-7112021;resumen_semanal;1556.69;1572.51;14.25;[('con un total de 37 escaños la alianza izquierda-derecha se afirma en el poder', 1556.69, 1567.27), ('para gobernar durante los próximos cuatro años.', 1567.33, 1572.51)];2.880.000.000.000.100;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_12;"""¿para qué sirve el oxímetro y cómo funciona?""";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;88.78;94.27;5.490.000.000.000.000;"[('""¿para qué sirve el oxímetro y cómo funciona?""', 88.78, 94.27000000000001)]";9.540.000.000.000.000;11.799.999.999.999.900
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_13;el hot sale 2021 estuvo marcado por rubros muy vinculados a la pandemia del coronavirus y el oxímetro de pulso fue la vedette, estuvo entre las 10 cosas más vendidas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;95.45;129.54;28.27;[('el hot sale 2021 estuvo marcado por rubros muy vinculados', 95.45, 109.6), ('a la pandemia del coronavirus y el oxímetro de pulso fue la vedette,', 109.66, 120.06), ('estuvo entre las 10 cosas más vendidas.', 120.12, 129.54)];11.799.999.999.999.900;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_17;un oxímetro de pulso es un dispositivo pequeño que parece una pinza para ropa.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;134.36;141.45;7.089.999.999.999.970;[('un oxímetro de pulso es un dispositivo pequeño que parece una pinza para ropa.', 134.36, 141.45)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_18;va colocado en el dedo, con la uña hacia arriba.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;141.51;145.57;4.060.000.000.000.000;[('va colocado en el dedo, con la uña hacia arriba.', 141.51, 145.57)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_19;y en unos segundos se encienden unas luces con números que indican tu nivel de oxígeno en el cuerpo y tu ritmo cardiaco.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;145.63;158.6;904.000.000.000.002;[('y en unos segundos se encienden unas luces con números que indican', 145.63, 149.27), ('tu nivel de oxígeno en el cuerpo y tu ritmo cardiaco.', 149.32999999999998, 158.6)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_21;la mayoría de la gente sana tendrá una lectura de oxígeno de entre el 95 y el 98 por ciento.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;158.66;170.09;8.670.000.000.000.010;[('la mayoría de la gente sana tendrá una lectura de oxígeno', 158.66, 164.06), ('de entre el 95 y el 98 por ciento.', 164.12, 170.09)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_23;algunas personas con enfermedades preexistentes podrían tener una lectura normal más baja.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;170.15;17.732.999.999.999.900;903.000.000.000.003;[('algunas personas con enfermedades preexistentes podrían tener', 170.15, 173.42000000000002), ('una lectura normal más baja.', 173.48, 177.32999999999998)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021_25;pero sí o sí, debes ponerte en contacto con tu doctor si el número baja del 92% el dispositivo también mostrará tu ritmo cardíaco.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-23052021;resumen_semanal;177.39;186.78;11.430.000.000.000.000;[('pero sí o sí, debes ponerte en contacto con tu doctor si el número baja del 92%', 177.39, 183.15), ('el dispositivo también mostrará tu ritmo cardíaco.', 183.21, 186.78)];0.0600000000000022;0.0600000000000022
